sf_read1
0.141588
0.138192
0.134400
0.128954
0.128474
0.120987
0.118239
0.114794
0.109365
0.106736
0.104373
0.101901
0.100089
0.098883
0.098303
0.098427
0.098604
0.098572
0.096586
0.103052
0.104801
0.101453
0.101669
0.101298
0.095624
0.114760
0.106907
0.115553
0.099911
0.102326
0.102737
0.107403
0.104629
0.106394
0.099205
0.100879
0.099787
0.099611
0.099103
0.099106
0.099235
0.097459
0.098618
0.096808
0.097692
0.097485
0.097180
0.099066
0.097909
0.099324
0.100305
0.099339
0.099062
0.099021
0.099308
0.097636
0.098975
0.097432
0.096595
0.097637
0.097648
0.097741
0.097649
0.097665
0.094686
0.105636
0.099456
0.101637
0.100473
0.101151
0.100290
0.103406
0.103373
0.099445
0.098210
0.101032
0.106277
0.105056
0.103841
0.104109
0.102803
0.101425
0.104109
0.097402
0.093420
0.100902
0.102352
0.099328
0.100031
0.099872
0.099921
0.100597
0.099458
0.092702
0.101844
0.104098
0.103038
0.101569
0.107627
0.109614
0.111862
0.104461
0.117798
0.100989
0.107706
0.102555
0.099726
0.097071
0.100961
0.101616
0.093707
0.099457
0.095577
0.097861
0.098205
0.097593
0.099509
0.098817
0.098751
0.098660
0.098638
0.098609
0.098474
0.099086
0.093811
0.101392
0.104725
0.103366
0.103227
0.103083
0.099330
0.110817
0.099938
0.107995
0.103284
0.104583
0.104569
0.104663
0.105174
0.100175
0.103557
0.111363
0.094787
0.097876
0.097874
0.097876
0.097874
0.097873
0.097875
0.097875
0.097875
0.094062
0.105837
0.102714
0.104890
0.102941
0.103123
0.103437
0.098980
0.111030
0.114300
0.109605
0.092975
0.105674
0.102194
0.108232
0.110366
0.110219
0.105821
0.108945
0.106090
0.111949
0.100294
0.101578
0.092996
0.096399
0.097468
0.097469
0.097469
0.097468
0.097467
0.097463
0.097017
0.095908
0.099962
0.106511
0.103614
0.103284
0.102701
0.102666
0.104277
0.102713
0.093823
0.101338
0.103319
0.102558
0.102829
0.102941
0.098622
0.099189
0.108843
0.114195
0.101951
0.107969
0.103391
0.111167
0.112401
0.112622
0.121689
0.118980
0.113546
0.109312
0.107601
0.102688
0.103987
0.107466
0.102995
0.105579
0.097531
0.098349
0.098336
0.096147
0.106644
0.100589
0.100959
0.097595
0.098918
0.113334
0.108492
0.108017
0.101439
0.103606
0.105018
0.108253
0.102004
0.104403
0.098421
0.098080
0.101594
0.097872
0.153324
0.102235
0.104613
0.101824
0.102351
0.108569
0.102625
0.106038
0.124626
0.111519
0.104268
0.104565
0.103456
0.102485
0.102468
0.116435
0.100961
0.099241
0.099210
0.099166
0.098724
0.103344
0.112105
0.109558
0.118545
0.120216
0.108536
0.107272
0.100872
0.111244
0.102288
0.122770
0.132466
0.126151
0.109522
0.105280
0.106901
0.109158
0.099949
0.100906
0.100866
0.100837
0.106749
0.105315
0.104069
0.103496
0.103178
0.103079
0.103403
0.103943
0.099751
0.099683
0.100021
0.099890
0.099845
0.099754
0.099607
0.099285
0.099750
0.098801
0.103005
0.108964
0.102455
0.111445
0.107260
0.108448
0.103358
0.116208
0.108262
0.110141
0.106257
0.104998
0.100849
0.103541
0.105488
0.101008
0.098269
0.098922
0.098882
0.096889
0.107182
0.102093
0.101918
0.101060
0.100576
0.100457
0.102330
0.102990
0.097246
0.097373
0.098935
0.098884
0.098493
0.100336
0.099447
0.099180
0.098924
0.098604
0.097890
0.098206
0.098487
0.096581
0.097607
0.097584
0.097507
0.097405
0.097470
0.094449
0.104438
0.102740
0.098928
0.106342
0.104010
0.103569
0.105731
0.099379
0.105511
0.101515
0.107922
0.100796
0.103695
0.097572
0.109867
0.105012
0.119485
0.105491
0.096682
0.100469
0.115890
0.242618
0.150512
0.122388
0.108870
0.109145
0.112236
0.103717
0.126057
0.186662
0.158683
0.097248
0.097491
0.097493
0.097493
0.097493
0.097493
0.097493
0.097493
0.097493
0.097493
0.097508
0.094892
0.106476
0.102122
0.102189
0.101471
0.101617
0.101670
0.104367
0.104935
0.096479
0.093531
0.099483
0.105878
0.109657
0.206825
0.150165
0.112675
0.098786
0.102307
0.115690
0.108312
0.137462
0.195981
0.148461
0.100938
0.100269
0.100222
0.099198
0.100814
0.093259
0.098291
0.096407
0.097445
0.097445
0.097445
0.097444
0.097444
0.097444
0.097444
0.097443
0.097441
0.097442
0.097442
0.094754
0.101987
0.109231
0.103343
0.102593
0.102538
0.095665
0.111524
0.102783
0.124079
0.120234
0.098649
0.104164
0.105642
0.105842
0.099998
0.098569
0.097356
0.100601
0.100360
0.095324
0.098012
0.097981
0.097971
0.098100
0.098983
0.097106
0.098105
0.098086
0.098072
0.098031
0.097954
0.097834
0.097275
0.097565
0.094682
0.099068
0.108033
0.103786
0.105256
0.103856
0.103694
0.104908
0.106728
0.103669
0.097315
0.097268
0.096491
0.097595
0.097596
0.097596
0.097596
0.097594
0.097587
0.097577
0.097506
0.097548
0.097572
0.097610
0.097610
0.098106
0.098109
0.098122
0.098127
0.098132
0.098106
0.096417
0.100998
0.100660
0.099443
0.097193
0.105459
0.103697
0.103120
0.103366
0.098447
0.099693
0.102328
0.100938
0.092689
0.096781
0.097970
0.097970
0.097970
0.097970
0.097970
0.097970
0.097970
0.097970
0.097970
0.098031
0.098113
0.098252
0.098264
0.098278
0.098289
0.098367
0.098372
0.098328
0.098314
0.098281
0.098403
0.098406
0.098406
0.098353
0.098413
0.098414
0.096568
0.101862
0.100030
0.099712
0.099476
0.097561
0.102772
0.101431
0.101861
0.096034
0.099435
0.099396
0.099832
0.100631
0.094873
0.098400
0.098400
0.098400
0.098419
0.098527
0.098535
0.098547
0.098555
0.098564
0.094818
0.099186
0.105126
0.103837
0.103079
0.100351
0.105670
0.105181
0.106271
0.099591
0.094369
0.098294
0.099931
0.100021
0.096279
0.098462
0.100305
0.099556
0.099408
0.099305
0.098103
0.102175
0.098998
0.098392
0.097592
0.105971
0.102980
0.102576
0.102750
0.099019
0.101591
0.103276
0.098718
0.092290
0.098502
0.098504
0.098503
0.098488
0.098506
0.098509
0.098509
0.098509
0.095326
0.098477
0.100815
0.109557
0.104077
0.109828
0.107791
0.108167
0.102657
0.107749
0.114999
0.105547
0.104854
0.097524
0.103010
0.105815
0.104593
0.101824
0.090610
0.097300
0.105865
0.102066
0.101601
0.101189
0.101165
0.101480
0.103485
0.098829
0.091660
0.098120
0.098120
0.098120
0.098115
0.098121
0.098121
0.098121
0.098121
0.098115
0.098121
0.098121
0.098121
0.095636
0.108437
0.103225
0.103463
0.102614
0.098477
0.109488
0.107985
0.116867
0.102657
0.106048
0.105110
0.107664
0.107031
0.112322
0.111076
0.099620
0.105170
0.103885
0.104667
0.106046
0.097839
0.116043
0.105515
0.117142
0.103610
0.106561
0.106119
0.109739
0.110026
0.099509
0.104864
0.101645
0.110155
0.104561
0.109559
0.108999
0.547991
0.181773
0.297205
0.673159
0.521675
1.058315
0.594017
0.465837
0.324831
0.464044
0.580588
0.364736
0.322896
0.297108
0.230159
0.277578
0.239390
0.206585
0.208439
0.232258
0.203528
0.193673
0.188991
0.185201
0.186826
0.185314
0.211441
0.188323
0.187772
0.185851
0.192470
0.186868
0.194784
0.183344
0.190032
0.192511
0.178637
0.193348
0.189982
0.184877
0.185484
0.183694
0.183430
0.183219
0.182954
0.183173
0.273757
0.228302
0.197853
0.191577
0.218888
0.307391
0.201277
0.193119
0.190606
0.316381
0.240666
0.215359
0.201264
0.210315
0.183937
0.197709
0.273920
0.245205
0.203135
0.211464
0.198963
0.194692
0.196077
0.206344
0.206960
0.193348
0.205790
0.196270
0.195578
0.193770
0.191965
0.191395
0.190963
0.191065
0.191423
0.194888
0.241093
0.193445
0.192682
0.194464
0.191828
0.191219
0.189292
0.189782
0.187296
0.180887
0.197110
0.201267
0.196104
0.194728
0.195924
0.195944
0.194112
0.196089
0.196728
0.194676
0.199004
0.204071
0.192936
0.190236
0.190219
0.188111
0.188909
0.188887
0.197496
0.193019
0.197194
0.199748
0.197023
0.195747
0.193294
0.191386
0.191132
0.191797
0.193466
0.196319
0.199067
0.202744
0.195202
0.193205
0.215180
0.191356
0.192662
0.191257
0.190811
0.196005
0.197651
0.196710
0.192984
0.190046
0.193494
0.192608
0.190029
0.188975
0.188360
0.201443
0.208268
0.198671
0.193495
0.192284
0.196216
0.194748
0.194564
0.194175
0.192535
0.193633
0.201294
0.209053
0.214920
0.193000
0.191874
0.188455
0.192027
0.191520
0.195865
0.213130
0.203528
0.188335
0.191858
0.191413
0.196269
0.195688
0.201070
0.219104
0.185612
0.201227
0.195196
0.194565
0.196676
0.197584
0.203044
0.213485
0.210974
0.193548
0.199271
0.204952
0.197809
0.201907
0.194115
0.194983
0.194118
0.193483
0.209307
0.206992
0.196824
0.198575
0.195291
0.193559
0.198807
0.195805
0.202564
0.199645
0.199696
0.195444
0.193738
0.192980
0.194763
0.199736
0.196654
0.196755
0.195526
0.194354
0.194512
0.194714
0.194756
0.194814
0.194607
0.194252
0.196025
0.159517
0.199453
0.197849
0.195840
0.195215
0.194839
0.194988
0.203202
0.200927
0.198729
0.193989
0.208254
0.193602
0.192493
0.192787
0.192515
0.194070
0.198554
0.201485
0.193428
0.171578
0.194986
0.195424
0.195137
0.193811
0.193166
0.192484
0.193498
0.200515
0.193627
0.196331
0.194763
0.196103
0.196270
0.195742
0.196082
0.195430
0.194998
0.194873
0.195627
0.198476
0.202911
0.196303
0.210946
0.267291
0.200001
0.167209
0.217214
0.220680
0.209030
0.210321
0.206643
0.217048
0.211894
0.208638
0.204846
0.206767
0.210018
0.210380
0.209938
0.209989
0.210892
0.211783
0.215605
0.211646
0.211985
0.212026
0.213717
0.210397
0.210700
0.212725
0.215725
0.201844
0.215758
0.215506
0.213506
0.210841
0.213106
0.213767
0.216220
0.217192
0.215717
0.222939
0.238769
0.265111
0.235364
0.240059
0.236421
0.251254
0.259692
0.408332
0.385549
0.276793
0.345451
0.366327
0.437489
0.329137
0.238315
0.322598
0.287509
0.248495
0.236065
0.237914
0.229449
0.215402
0.224058
0.229209
0.228075
0.227915
0.227679
0.227816
0.219292
0.214026
0.226200
0.235773
0.235220
